e47f49d7-eee7-4ad8-b17b-4841805ac3a52026-02-09 19:46:56,672 - license_client - INFO - Загружен сохраненный HWID: CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 21:35:01,519 - license_client - INFO - Лицензия действительна
2026-02-09 21:35:01,527 - license_client - INFO - Лицензия сохранена
2026-02-09 21:36:01,538 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 21:36:01,670 - license_client - INFO - Лицензия сохранена
2026-02-09 21:36:01,676 - license_client - INFO - Лицензия действительна
2026-02-09 21:36:01,686 - license_client - INFO - Лицензия сохранена
2026-02-09 21:36:25,664 - license_client - INFO - Фоновая проверка остановлена
2026-02-09 21:36:27,690 - license_client - INFO - Фоновая проверка остановлена
2026-02-09 21:37:01,696 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 21:37:01,828 - license_client - INFO - Лицензия сохранена
2026-02-09 21:37:01,834 - license_client - INFO - Лицензия действительна
2026-02-09 21:37:01,840 - license_client - INFO - Лицензия сохранена
2026-02-09 22:22:44,388 - license_client - INFO - Загружен сохраненный HWID: CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:22:44,438 - license_client - INFO - Инициализирован HWID: CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:22:44,445 - license_client - INFO - Лицензия действительна до 2026-02-10 16:48:04.503768
2026-02-09 22:22:44,451 - license_client - INFO - Загружена лицензия: True
2026-02-09 22:22:44,457 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:22:44,575 - license_client - INFO - Лицензия сохранена
2026-02-09 22:22:44,592 - license_client - INFO - Лицензия действительна
2026-02-09 22:22:45,179 - license_client - INFO - Запущена фоновая проверка лицензии
2026-02-09 22:23:45,195 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:23:45,339 - license_client - INFO - Лицензия сохранена
2026-02-09 22:23:45,343 - license_client - INFO - Лицензия действительна
2026-02-09 22:23:45,352 - license_client - INFO - Лицензия сохранена
2026-02-09 22:24:45,358 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:24:45,529 - license_client - INFO - Лицензия сохранена
2026-02-09 22:24:45,549 - license_client - INFO - Лицензия действительна
2026-02-09 22:24:45,551 - license_client - INFO - Лицензия сохранена
2026-02-09 22:25:45,557 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:25:45,718 - license_client - INFO - Лицензия сохранена
2026-02-09 22:25:45,731 - license_client - INFO - Лицензия действительна
2026-02-09 22:25:45,735 - license_client - INFO - Лицензия сохранена
2026-02-09 22:26:45,743 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:26:45,853 - license_client - INFO - Лицензия сохранена
2026-02-09 22:26:45,873 - license_client - INFO - Лицензия действительна
2026-02-09 22:26:45,880 - license_client - INFO - Лицензия сохранена
2026-02-09 22:27:45,895 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:27:46,020 - license_client - INFO - Лицензия сохранена
2026-02-09 22:27:46,027 - license_client - INFO - Лицензия действительна
2026-02-09 22:27:46,032 - license_client - INFO - Лицензия сохранена
2026-02-09 22:28:46,041 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:28:46,606 - license_client - INFO - Лицензия сохранена
2026-02-09 22:28:46,666 - license_client - INFO - Лицензия действительна
2026-02-09 22:28:46,674 - license_client - INFO - Лицензия сохранена
2026-02-09 22:28:56,985 - license_client - INFO - Загружен сохраненный HWID: CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:28:57,042 - license_client - INFO - Инициализирован HWID: CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:28:57,046 - license_client - INFO - Лицензия действительна до 2026-02-10 16:48:04.503768
2026-02-09 22:28:57,051 - license_client - INFO - Загружена лицензия: True
2026-02-09 22:28:57,055 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:28:57,176 - license_client - INFO - Лицензия сохранена
2026-02-09 22:28:57,182 - license_client - INFO - Лицензия действительна
2026-02-09 22:28:57,636 - license_client - INFO - Запущена фоновая проверка лицензии
2026-02-09 22:29:57,662 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:29:57,809 - license_client - INFO - Лицензия сохранена
2026-02-09 22:29:57,812 - license_client - INFO - Лицензия действительна
2026-02-09 22:29:57,821 - license_client - INFO - Лицензия сохранена
2026-02-09 22:30:57,838 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:30:57,970 - license_client - INFO - Лицензия сохранена
2026-02-09 22:30:57,980 - license_client - INFO - Лицензия действительна
2026-02-09 22:30:57,984 - license_client - INFO - Лицензия сохранена
2026-02-09 22:31:58,001 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:31:58,262 - license_client - INFO - Лицензия сохранена
2026-02-09 22:31:58,292 - license_client - INFO - Лицензия действительна
2026-02-09 22:31:58,309 - license_client - INFO - Лицензия сохранена
2026-02-09 22:32:58,326 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:32:58,444 - license_client - INFO - Лицензия сохранена
2026-02-09 22:32:58,450 - license_client - INFO - Лицензия действительна
2026-02-09 22:32:58,457 - license_client - INFO - Лицензия сохранена
2026-02-09 22:33:58,473 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:33:59,592 - license_client - INFO - Лицензия сохранена
2026-02-09 22:33:59,598 - license_client - INFO - Лицензия действительна
2026-02-09 22:33:59,605 - license_client - INFO - Лицензия сохранена
2026-02-09 22:34:59,620 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:34:59,768 - license_client - INFO - Лицензия сохранена
2026-02-09 22:34:59,771 - license_client - INFO - Лицензия действительна
2026-02-09 22:34:59,778 - license_client - INFO - Лицензия сохранена
2026-02-09 22:35:59,784 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:35:59,893 - license_client - INFO - Лицензия сохранена
2026-02-09 22:35:59,905 - license_client - INFO - Лицензия действительна
2026-02-09 22:35:59,909 - license_client - INFO - Лицензия сохранена
2026-02-09 22:36:51,611 - license_client - INFO - Загружен сохраненный HWID: CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:36:51,666 - license_client - INFO - Инициализирован HWID: CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:36:51,671 - license_client - INFO - Лицензия действительна до 2026-02-10 16:48:04.503768
2026-02-09 22:36:51,675 - license_client - INFO - Загружена лицензия: True
2026-02-09 22:36:51,681 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:36:51,799 - license_client - INFO - Лицензия сохранена
2026-02-09 22:36:51,813 - license_client - INFO - Лицензия действительна
2026-02-09 22:36:52,239 - license_client - INFO - Запущена фоновая проверка лицензии
2026-02-09 22:37:52,246 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:37:53,382 - license_client - INFO - Лицензия сохранена
2026-02-09 22:37:53,387 - license_client - INFO - Лицензия действительна
2026-02-09 22:37:53,393 - license_client - INFO - Лицензия сохранена
2026-02-09 22:38:53,406 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:38:53,594 - license_client - INFO - Лицензия сохранена
2026-02-09 22:38:53,598 - license_client - INFO - Лицензия действительна
2026-02-09 22:38:53,603 - license_client - INFO - Лицензия сохранена
2026-02-09 22:39:53,618 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:39:53,775 - license_client - INFO - Лицензия сохранена
2026-02-09 22:39:53,780 - license_client - INFO - Лицензия действительна
2026-02-09 22:39:53,787 - license_client - INFO - Лицензия сохранена
2026-02-09 22:40:53,805 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:40:53,951 - license_client - INFO - Лицензия сохранена
2026-02-09 22:40:53,955 - license_client - INFO - Лицензия действительна
2026-02-09 22:40:53,962 - license_client - INFO - Лицензия сохранена
2026-02-09 22:41:53,973 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:41:54,150 - license_client - INFO - Лицензия сохранена
2026-02-09 22:41:54,156 - license_client - INFO - Лицензия действительна
2026-02-09 22:41:54,167 - license_client - INFO - Лицензия сохранена
2026-02-09 22:42:54,181 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-09 22:42:54,360 - license_client - INFO - Лицензия сохранена
